u_id,facet,true_country,patch_rank,patch_row,patch_col,occlusion_score,label,label_key,label_score,score_A,score_B,score_C,score_D,score_E,score_F,score_G,score_H
bb027c12-2666-421b-a523-4bd7c4c30f20,traditions,Nigeria,1,6,6,0.0,H,H_appearance,0.483729,0.008528,0.007967,0.077846,0.128331,0.265523,0.01408,0.013997,0.483729
bb027c12-2666-421b-a523-4bd7c4c30f20,traditions,Nigeria,2,6,5,0.0,E,E_script,0.627505,0.006063,0.00945,0.037509,0.078999,0.627505,0.010609,0.008733,0.221132
bb027c12-2666-421b-a523-4bd7c4c30f20,traditions,Nigeria,3,6,4,0.0,E,E_script,0.354025,0.076354,0.017718,0.030947,0.186231,0.354025,0.016944,0.082797,0.234982
98b439d0-91bc-40ba-8d77-ec2889c96666,clothing,Nigeria,1,4,4,0.038707,H,H_appearance,0.972404,0.000998,0.000213,0.001483,0.011251,0.011417,0.000635,0.0016,0.972404
98b439d0-91bc-40ba-8d77-ec2889c96666,clothing,Nigeria,2,3,4,0.018735,H,H_appearance,0.972861,0.000742,0.004863,0.001948,0.008945,0.0079,0.00139,0.001351,0.972861
98b439d0-91bc-40ba-8d77-ec2889c96666,clothing,Nigeria,3,1,6,0.015572,H,H_appearance,0.324726,0.079543,0.032324,0.075028,0.135554,0.246914,0.030189,0.075723,0.324726
4457fdf9-a623-41bd-8a0d-fd42128f38b3,clothing,Nigeria,1,4,4,0.007033,H,H_appearance,0.54958,0.039711,0.012467,0.038102,0.067723,0.251482,0.011465,0.02947,0.54958
4457fdf9-a623-41bd-8a0d-fd42128f38b3,clothing,Nigeria,2,6,4,0.005663,H,H_appearance,0.436844,0.111264,0.034435,0.060474,0.076258,0.201957,0.016098,0.062672,0.436844
4457fdf9-a623-41bd-8a0d-fd42128f38b3,clothing,Nigeria,3,5,4,0.005309,H,H_appearance,0.521552,0.061683,0.017974,0.050365,0.076959,0.208763,0.015825,0.046879,0.521552
2c1bd295-9cde-47af-af0e-202c03272d01,clothing,Nigeria,1,2,3,0.052735,H,H_appearance,0.791155,0.024129,0.113861,0.01091,0.0132,0.019425,0.003938,0.023381,0.791155
2c1bd295-9cde-47af-af0e-202c03272d01,clothing,Nigeria,2,6,0,0.038478,H,H_appearance,0.469042,0.003716,0.002553,0.018016,0.037294,0.462646,0.005812,0.000921,0.469042
2c1bd295-9cde-47af-af0e-202c03272d01,clothing,Nigeria,3,3,6,0.037165,H,H_appearance,0.689227,0.01632,0.053429,0.005338,0.011683,0.204899,0.004743,0.014361,0.689227
da343301-2fc3-42b9-9d8e-7f90b000f00f,clothing,Nigeria,1,2,3,0.367424,B,B_clothing,0.564925,0.000997,0.564925,0.008564,0.34055,0.004768,0.027161,0.003005,0.050028
da343301-2fc3-42b9-9d8e-7f90b000f00f,clothing,Nigeria,2,3,3,0.28947,D,D_food,0.408642,0.055056,0.021122,0.02874,0.408642,0.097826,0.032068,0.194965,0.161582
da343301-2fc3-42b9-9d8e-7f90b000f00f,clothing,Nigeria,3,1,5,0.285075,G,G_landscape,0.75257,0.016798,0.015664,0.019196,0.097836,0.023723,0.019379,0.75257,0.054833
c717f3a6-7b14-4f61-b395-89d63b0c6e73,clothing,Nigeria,1,5,3,0.012107,H,H_appearance,0.61823,0.009201,0.043805,0.019446,0.114809,0.117171,0.013268,0.064069,0.61823
c717f3a6-7b14-4f61-b395-89d63b0c6e73,clothing,Nigeria,2,1,2,0.011555,H,H_appearance,0.735678,0.010379,0.082326,0.025992,0.077669,0.032429,0.012833,0.022695,0.735678
c717f3a6-7b14-4f61-b395-89d63b0c6e73,clothing,Nigeria,3,4,2,0.011061,H,H_appearance,0.81609,0.030437,0.024574,0.007168,0.059035,0.027746,0.012811,0.022141,0.81609
4b6b43e4-d3c9-4faf-8ed9-ed1e51754baf,rituals,Nigeria,1,3,3,0.133206,G,G_landscape,0.430376,0.061684,0.001847,0.012232,0.237335,0.035523,0.030493,0.430376,0.19051
4b6b43e4-d3c9-4faf-8ed9-ed1e51754baf,rituals,Nigeria,2,4,3,0.131337,G,G_landscape,0.514414,0.058066,0.020529,0.008676,0.190715,0.0577,0.026538,0.514414,0.123362
4b6b43e4-d3c9-4faf-8ed9-ed1e51754baf,rituals,Nigeria,3,3,2,0.124192,G,G_landscape,0.494819,0.161501,0.014646,0.007797,0.154349,0.046745,0.036407,0.494819,0.083736
6e72fc43-14d2-40a5-863c-62d14dc5facb,rituals,Nigeria,1,5,5,0.004848,D,D_food,0.741256,0.017516,0.024579,0.005666,0.741256,0.00893,0.063388,0.00139,0.137275
6e72fc43-14d2-40a5-863c-62d14dc5facb,rituals,Nigeria,2,2,1,0.004721,B,B_clothing,0.936922,0.002562,0.936922,0.000509,0.005452,0.003873,0.024573,0.000512,0.025596
6e72fc43-14d2-40a5-863c-62d14dc5facb,rituals,Nigeria,3,4,2,0.004403,B,B_clothing,0.958302,0.002522,0.958302,0.000942,0.00439,0.003767,0.004551,0.000834,0.024692
60c2f1e2-820c-4c10-a873-af1a75d9e4db,rituals,Nigeria,1,1,1,0.151224,B,B_clothing,0.509431,0.001357,0.509431,0.005357,0.039762,0.005401,0.043772,0.000801,0.394119
60c2f1e2-820c-4c10-a873-af1a75d9e4db,rituals,Nigeria,2,1,4,0.06908,B,B_clothing,0.990194,0.000101,0.990194,0.000181,0.000874,0.000649,0.006123,4.9e-05,0.001829
60c2f1e2-820c-4c10-a873-af1a75d9e4db,rituals,Nigeria,3,1,2,0.054635,B,B_clothing,0.780458,0.014672,0.780458,0.007875,0.026288,0.017187,0.052288,0.00264,0.098591
0ce7d616-31bd-4eac-99ec-195e0172b4fc,rituals,Nigeria,1,2,4,0.163287,H,H_appearance,0.59508,0.067218,0.089361,0.019276,0.105097,0.089788,0.026253,0.007927,0.59508
0ce7d616-31bd-4eac-99ec-195e0172b4fc,rituals,Nigeria,2,4,3,0.114159,H,H_appearance,0.326099,0.170989,0.104815,0.055941,0.146985,0.106903,0.031826,0.056441,0.326099
0ce7d616-31bd-4eac-99ec-195e0172b4fc,rituals,Nigeria,3,2,2,0.105755,B,B_clothing,0.42608,0.076847,0.42608,0.018858,0.054602,0.066737,0.039003,0.016571,0.301302
3a181f33-846c-43f8-8512-5919ce7088bf,rituals,Nigeria,1,2,1,0.073916,E,E_script,0.344961,0.212831,0.171505,0.014008,0.030872,0.344961,0.135944,0.011982,0.077898
3a181f33-846c-43f8-8512-5919ce7088bf,rituals,Nigeria,2,6,5,0.051276,H,H_appearance,0.580568,0.054798,0.016069,0.091165,0.11997,0.051848,0.015487,0.070094,0.580568
3a181f33-846c-43f8-8512-5919ce7088bf,rituals,Nigeria,3,5,3,0.032911,H,H_appearance,0.345655,0.203226,0.095598,0.077465,0.102668,0.093749,0.026155,0.055483,0.345655
67fa11a3-fa1f-4817-a189-87f38daf3011,drink,Nigeria,1,4,1,0.063684,D,D_food,0.477455,0.029301,0.002925,0.014938,0.477455,0.089588,0.021729,0.041684,0.322379
67fa11a3-fa1f-4817-a189-87f38daf3011,drink,Nigeria,2,5,1,0.019744,G,G_landscape,0.363282,0.034097,0.003509,0.028425,0.254764,0.072426,0.014206,0.363282,0.22929
67fa11a3-fa1f-4817-a189-87f38daf3011,drink,Nigeria,3,3,3,0.017604,H,H_appearance,0.662555,0.109215,0.007214,0.034784,0.074796,0.03655,0.014185,0.0607,0.662555
6518121e-ba08-4e76-aa33-2c2e00598fdd,drink,Nigeria,1,3,3,0.289885,H,H_appearance,0.941742,0.002906,0.016098,0.005841,0.0181,0.009972,0.002432,0.002908,0.941742
6518121e-ba08-4e76-aa33-2c2e00598fdd,drink,Nigeria,2,4,5,-0.014466,H,H_appearance,0.521586,0.051039,0.034797,0.040092,0.171246,0.13994,0.011949,0.029352,0.521586
6518121e-ba08-4e76-aa33-2c2e00598fdd,drink,Nigeria,3,3,2,-0.026884,H,H_appearance,0.572563,0.0228,0.042235,0.04791,0.142783,0.117494,0.012962,0.041252,0.572563
dc012abe-5e86-41c4-b740-a9e91a0fe240,drink,Nigeria,1,6,3,0.331902,H,H_appearance,0.402822,0.201249,0.075864,0.055353,0.108114,0.048336,0.024269,0.083992,0.402822
dc012abe-5e86-41c4-b740-a9e91a0fe240,drink,Nigeria,2,5,4,0.277285,H,H_appearance,0.354286,0.092957,0.213881,0.049713,0.082494,0.08193,0.033637,0.091101,0.354286
dc012abe-5e86-41c4-b740-a9e91a0fe240,drink,Nigeria,3,5,3,0.235273,H,H_appearance,0.397017,0.129122,0.159173,0.052354,0.119095,0.074537,0.023732,0.04497,0.397017
3b78bd2d-5f55-4480-8637-ccc22c549402,drink,Nigeria,1,1,4,0.018202,H,H_appearance,0.848317,0.006288,0.009405,0.023538,0.035738,0.054749,0.007256,0.014709,0.848317
3b78bd2d-5f55-4480-8637-ccc22c549402,drink,Nigeria,2,0,4,0.009885,H,H_appearance,0.531272,0.042637,0.013595,0.022663,0.105886,0.247055,0.011496,0.025396,0.531272
3b78bd2d-5f55-4480-8637-ccc22c549402,drink,Nigeria,3,3,1,0.00947,H,H_appearance,0.630655,0.172397,0.018933,0.027399,0.093387,0.015834,0.011632,0.029762,0.630655
9ace2f1e-6a06-45ba-bed9-46ac3b80b038,drink,Nigeria,1,6,5,0.314383,H,H_appearance,0.402664,0.05585,0.006538,0.082455,0.340781,0.063765,0.020848,0.027099,0.402664
9ace2f1e-6a06-45ba-bed9-46ac3b80b038,drink,Nigeria,2,5,5,0.25976,H,H_appearance,0.473668,0.038357,0.00439,0.058362,0.148901,0.215531,0.014215,0.046575,0.473668
9ace2f1e-6a06-45ba-bed9-46ac3b80b038,drink,Nigeria,3,5,4,0.210596,D,D_food,0.515784,0.033619,0.010479,0.057525,0.515784,0.130625,0.019302,0.025849,0.206817
ecd4f0c8-0bb6-4a35-ac36-66588d7d4185,food,Nigeria,1,4,6,-0.011994,E,E_script,0.37555,0.038631,0.046875,0.121674,0.139688,0.37555,0.013636,0.050679,0.213267
ecd4f0c8-0bb6-4a35-ac36-66588d7d4185,food,Nigeria,2,2,2,-0.014679,H,H_appearance,0.356549,0.029423,0.024521,0.028002,0.294493,0.173131,0.030984,0.062897,0.356549
ecd4f0c8-0bb6-4a35-ac36-66588d7d4185,food,Nigeria,3,6,3,-0.01483,H,H_appearance,0.356734,0.042576,0.024777,0.043825,0.105132,0.355576,0.02706,0.044319,0.356734
69a710fd-f216-43b8-9ec6-8fd324c49690,food,Nigeria,1,3,5,0.073837,E,E_script,0.329538,0.093825,0.035306,0.052202,0.155946,0.329538,0.010793,0.10665,0.215739
69a710fd-f216-43b8-9ec6-8fd324c49690,food,Nigeria,2,2,4,0.072145,E,E_script,0.349549,0.064769,0.027163,0.165721,0.085893,0.349549,0.015332,0.081667,0.209906
69a710fd-f216-43b8-9ec6-8fd324c49690,food,Nigeria,3,2,5,0.061754,H,H_appearance,0.504146,0.032496,0.03202,0.084618,0.104526,0.141552,0.010635,0.090007,0.504146
30beeebf-ea67-484f-93a7-2cfd29242fe4,food,Nigeria,1,2,1,0.238276,H,H_appearance,0.684204,0.068066,0.022029,0.017545,0.09737,0.067227,0.01772,0.025839,0.684204
30beeebf-ea67-484f-93a7-2cfd29242fe4,food,Nigeria,2,6,4,0.17608,G,G_landscape,0.618835,0.059467,0.01227,0.044776,0.04238,0.013287,0.021573,0.618835,0.187413
30beeebf-ea67-484f-93a7-2cfd29242fe4,food,Nigeria,3,2,5,0.16861,G,G_landscape,0.595289,0.090483,0.013324,0.109207,0.089421,0.039667,0.035947,0.595289,0.026661
6edf17b0-f94a-42d4-b233-4234439deda4,food,Nigeria,1,1,2,0.168946,D,D_food,0.954989,0.000871,0.001537,0.00372,0.954989,0.003613,0.004719,0.004796,0.025755
6edf17b0-f94a-42d4-b233-4234439deda4,food,Nigeria,2,0,4,0.159773,G,G_landscape,0.336785,0.056326,0.036222,0.039488,0.16041,0.045367,0.036658,0.336785,0.288743
6edf17b0-f94a-42d4-b233-4234439deda4,food,Nigeria,3,3,1,0.149706,D,D_food,0.985091,0.000217,0.000334,0.000693,0.985091,0.001606,0.000697,0.000961,0.0104
c6582a96-d4df-4b5a-8a86-3652687aa1e8,food,Nigeria,1,4,0,0.237116,B,B_clothing,0.359851,0.094429,0.359851,0.026686,0.081885,0.070145,0.021993,0.067817,0.277194
c6582a96-d4df-4b5a-8a86-3652687aa1e8,food,Nigeria,2,5,1,0.223278,D,D_food,0.802173,0.015101,0.002264,0.005795,0.802173,0.007112,0.016255,0.044908,0.106392
c6582a96-d4df-4b5a-8a86-3652687aa1e8,food,Nigeria,3,5,0,0.216796,D,D_food,0.389884,0.138371,0.053276,0.064314,0.389884,0.077789,0.078107,0.063489,0.134772
13f37320-7bb5-4232-9bf2-8f28c57c4582,food,USA,1,2,3,0.093502,D,D_food,0.818313,0.041485,0.006954,0.025184,0.818313,0.022887,0.017103,0.021068,0.047006
13f37320-7bb5-4232-9bf2-8f28c57c4582,food,USA,2,1,4,0.091873,D,D_food,0.402075,0.008749,0.005108,0.08721,0.402075,0.247564,0.017172,0.016611,0.215512
13f37320-7bb5-4232-9bf2-8f28c57c4582,food,USA,3,2,2,0.088703,H,H_appearance,0.260161,0.083347,0.058445,0.052457,0.166674,0.184364,0.038637,0.155915,0.260161
9e63b44b-6f24-4288-9b27-8626e11bf0a3,food,USA,1,3,6,0.063352,H,H_appearance,0.354767,0.069559,0.008499,0.064898,0.344957,0.107549,0.021865,0.027904,0.354767
9e63b44b-6f24-4288-9b27-8626e11bf0a3,food,USA,2,2,6,0.058872,G,G_landscape,0.269973,0.096103,0.008748,0.094152,0.102557,0.253172,0.015715,0.269973,0.15958
9e63b44b-6f24-4288-9b27-8626e11bf0a3,food,USA,3,1,1,0.045706,H,H_appearance,0.347799,0.016496,0.011386,0.093812,0.223504,0.185731,0.018652,0.10262,0.347799
a2dcde1c-1b2c-4936-ac07-8e912413e23e,food,USA,1,5,2,0.161864,H,H_appearance,0.229293,0.065517,0.109753,0.102266,0.163404,0.177068,0.034332,0.118368,0.229293
a2dcde1c-1b2c-4936-ac07-8e912413e23e,food,USA,2,2,3,0.117353,H,H_appearance,0.511137,0.026841,0.035454,0.089314,0.118385,0.114112,0.016289,0.088467,0.511137
a2dcde1c-1b2c-4936-ac07-8e912413e23e,food,USA,3,6,1,0.110668,H,H_appearance,0.465037,0.091435,0.036446,0.044467,0.062255,0.211987,0.036989,0.051383,0.465037
6f5bf0aa-f72d-4e5d-8ac8-bcc1761d0f8a,food,USA,1,6,1,0.070605,D,D_food,0.38236,0.040633,0.021475,0.032712,0.38236,0.113961,0.022277,0.202593,0.183991
6f5bf0aa-f72d-4e5d-8ac8-bcc1761d0f8a,food,USA,2,1,4,0.05571,D,D_food,0.276408,0.023394,0.02746,0.077167,0.276408,0.122245,0.067954,0.169203,0.236169
6f5bf0aa-f72d-4e5d-8ac8-bcc1761d0f8a,food,USA,3,6,3,0.046708,D,D_food,0.293338,0.03447,0.069468,0.100548,0.293338,0.13459,0.039236,0.066805,0.261545
41388d0a-c0cd-4947-a415-db9ba4893bcd,food,USA,1,4,3,0.012185,D,D_food,0.927564,0.009611,0.000806,0.012823,0.927564,0.008654,0.006035,0.008268,0.026241
41388d0a-c0cd-4947-a415-db9ba4893bcd,food,USA,2,4,4,0.009313,D,D_food,0.82186,0.014427,0.001898,0.025897,0.82186,0.011957,0.003918,0.010337,0.109706
41388d0a-c0cd-4947-a415-db9ba4893bcd,food,USA,3,3,3,0.00847,D,D_food,0.830512,0.003149,0.002351,0.015233,0.830512,0.023527,0.006492,0.014217,0.10452
4455c508-07a5-483c-a247-92904d635fee,traditions,USA,1,3,4,0.096639,H,H_appearance,0.504882,0.034905,0.020299,0.045116,0.190476,0.119603,0.059572,0.025147,0.504882
4455c508-07a5-483c-a247-92904d635fee,traditions,USA,2,2,4,0.076329,D,D_food,0.779328,0.00765,0.002347,0.015452,0.779328,0.025228,0.020835,0.042653,0.106507
4455c508-07a5-483c-a247-92904d635fee,traditions,USA,3,3,2,0.066496,G,G_landscape,0.263975,0.163202,0.02131,0.060185,0.22653,0.043483,0.013527,0.263975,0.207788
9e592190-7413-4778-8631-3908e7577661,traditions,USA,1,6,6,0.0,D,D_food,0.256863,0.120977,0.068563,0.036627,0.256863,0.162669,0.02698,0.154687,0.172635
9e592190-7413-4778-8631-3908e7577661,traditions,USA,2,6,5,0.0,G,G_landscape,0.260791,0.088269,0.030597,0.046908,0.125504,0.179985,0.02115,0.260791,0.246795
9e592190-7413-4778-8631-3908e7577661,traditions,USA,3,6,4,0.0,E,E_script,0.340026,0.060049,0.014933,0.067308,0.074758,0.340026,0.013119,0.16186,0.267948
a6b53f36-7864-4876-a058-7e0be321388b,traditions,USA,1,2,2,0.007996,E,E_script,0.660732,0.004908,0.019333,0.259244,0.020989,0.660732,0.005738,0.003127,0.025929
a6b53f36-7864-4876-a058-7e0be321388b,traditions,USA,2,2,3,0.00443,E,E_script,0.646869,0.053781,0.002052,0.0389,0.009682,0.646869,0.005495,0.012023,0.231198
a6b53f36-7864-4876-a058-7e0be321388b,traditions,USA,3,4,3,0.00371,H,H_appearance,0.40629,0.015034,0.161397,0.013217,0.035203,0.317605,0.031716,0.019539,0.40629
5473783d-ba57-45b2-8414-33eb26c36ccf,traditions,USA,1,2,4,0.059035,H,H_appearance,0.813157,0.029704,0.039406,0.044008,0.031027,0.032403,0.005986,0.00431,0.813157
5473783d-ba57-45b2-8414-33eb26c36ccf,traditions,USA,2,3,4,0.030461,H,H_appearance,0.259865,0.092675,0.018546,0.030458,0.140421,0.172727,0.02911,0.256199,0.259865
5473783d-ba57-45b2-8414-33eb26c36ccf,traditions,USA,3,5,4,0.028383,H,H_appearance,0.803989,0.010138,0.00561,0.0459,0.027611,0.073123,0.023986,0.009643,0.803989
89df03ce-b19f-474d-8f36-e9b41be7d3d5,traditions,USA,1,6,2,0.07387,H,H_appearance,0.418916,0.074461,0.045218,0.04152,0.182439,0.189571,0.017162,0.030713,0.418916
89df03ce-b19f-474d-8f36-e9b41be7d3d5,traditions,USA,2,5,4,0.065536,H,H_appearance,0.473264,0.042659,0.028366,0.04615,0.146123,0.186473,0.015877,0.061087,0.473264
89df03ce-b19f-474d-8f36-e9b41be7d3d5,traditions,USA,3,4,4,0.063056,H,H_appearance,0.366398,0.050696,0.01666,0.028401,0.145733,0.348904,0.016805,0.026404,0.366398
7d6f190c-4df7-4306-a1e9-b87ed1e3087c,rituals,USA,1,3,3,0.007354,H,H_appearance,0.677086,0.084458,0.009099,0.040735,0.094773,0.054067,0.00901,0.030773,0.677086
7d6f190c-4df7-4306-a1e9-b87ed1e3087c,rituals,USA,2,3,4,0.006854,H,H_appearance,0.494509,0.125784,0.184455,0.03499,0.039369,0.06026,0.016638,0.043995,0.494509
7d6f190c-4df7-4306-a1e9-b87ed1e3087c,rituals,USA,3,2,3,0.005906,A,A_national_symbols,0.683599,0.683599,0.004625,0.001482,0.003597,0.011161,0.003093,0.002142,0.2903
ff57c370-a704-49a2-8662-f040dca197df,rituals,USA,1,3,4,0.246743,H,H_appearance,0.689571,0.036082,0.005687,0.027111,0.095607,0.09994,0.007175,0.038829,0.689571
ff57c370-a704-49a2-8662-f040dca197df,rituals,USA,2,1,5,0.23892,H,H_appearance,0.468515,0.042509,0.025984,0.085142,0.189525,0.076568,0.022386,0.089371,0.468515
ff57c370-a704-49a2-8662-f040dca197df,rituals,USA,3,4,3,0.23283,H,H_appearance,0.559946,0.032876,0.004211,0.030062,0.200689,0.086296,0.022099,0.06382,0.559946
87a16f79-2e21-4b11-93b2-4871169911e7,rituals,USA,1,2,2,0.002524,A,A_national_symbols,0.951129,0.951129,0.001577,0.001872,0.005395,0.003513,0.001533,0.002212,0.032769
87a16f79-2e21-4b11-93b2-4871169911e7,rituals,USA,2,1,4,0.002488,H,H_appearance,0.347764,0.331335,0.008952,0.123645,0.089519,0.060695,0.011137,0.026954,0.347764
87a16f79-2e21-4b11-93b2-4871169911e7,rituals,USA,3,1,6,0.002435,C,C_architecture,0.37673,0.061587,0.013494,0.37673,0.075983,0.365099,0.013135,0.058453,0.035519
1880497c-e945-4689-839e-03022a70d7a7,rituals,USA,1,2,3,0.011145,H,H_appearance,0.924763,0.020119,0.001395,0.022999,0.014106,0.010496,0.004046,0.002077,0.924763
1880497c-e945-4689-839e-03022a70d7a7,rituals,USA,2,2,1,0.011126,H,H_appearance,0.46706,0.109446,0.037002,0.064554,0.095273,0.135448,0.044788,0.04643,0.46706
1880497c-e945-4689-839e-03022a70d7a7,rituals,USA,3,1,1,0.010848,H,H_appearance,0.775374,0.026964,0.018315,0.046792,0.052996,0.043932,0.014829,0.020796,0.775374
4436f0b0-f4fe-4383-911d-4640c75d9018,rituals,USA,1,4,3,0.352672,C,C_architecture,0.687687,0.006593,0.002177,0.687687,0.032939,0.202527,0.006551,0.019686,0.041841
4436f0b0-f4fe-4383-911d-4640c75d9018,rituals,USA,2,2,1,0.11285,E,E_script,0.504008,0.01693,0.004193,0.283913,0.027149,0.504008,0.03745,0.045821,0.080535
4436f0b0-f4fe-4383-911d-4640c75d9018,rituals,USA,3,1,6,0.103814,E,E_script,0.664834,0.021346,0.018987,0.045071,0.03278,0.664834,0.015475,0.069627,0.13188
46718728-a72a-4651-a2dc-d9d39b32ab74,clothing,USA,1,0,4,0.182786,H,H_appearance,0.96445,0.001361,0.002751,0.002916,0.022211,0.00337,0.001992,0.00095,0.96445
46718728-a72a-4651-a2dc-d9d39b32ab74,clothing,USA,2,0,3,0.111822,H,H_appearance,0.933883,0.002484,0.012725,0.009151,0.031594,0.004345,0.003372,0.002446,0.933883
46718728-a72a-4651-a2dc-d9d39b32ab74,clothing,USA,3,6,6,0.042727,E,E_script,0.321055,0.051283,0.023728,0.093976,0.118903,0.321055,0.040908,0.038998,0.31115
87cc957e-bd81-4ea9-8d40-d6d9bce4ec76,clothing,USA,1,1,3,0.118187,H,H_appearance,0.606144,0.006539,0.038037,0.137117,0.096018,0.049605,0.045466,0.021075,0.606144
87cc957e-bd81-4ea9-8d40-d6d9bce4ec76,clothing,USA,2,2,2,0.113768,B,B_clothing,0.510803,0.001978,0.510803,0.007003,0.019853,0.033989,0.033439,0.007471,0.385465
87cc957e-bd81-4ea9-8d40-d6d9bce4ec76,clothing,USA,3,2,3,0.101254,H,H_appearance,0.668032,0.007558,0.169042,0.02811,0.0291,0.063014,0.007083,0.028061,0.668032
2b697bc6-809b-4d92-aa10-10c31472acaa,clothing,USA,1,4,3,0.199028,H,H_appearance,0.763884,0.006793,0.043841,0.053644,0.055909,0.036594,0.024935,0.014399,0.763884
2b697bc6-809b-4d92-aa10-10c31472acaa,clothing,USA,2,6,4,0.148319,D,D_food,0.468673,0.016417,0.011393,0.03289,0.468673,0.271753,0.012192,0.024572,0.162111
2b697bc6-809b-4d92-aa10-10c31472acaa,clothing,USA,3,6,6,0.138913,D,D_food,0.23645,0.13131,0.018114,0.140416,0.23645,0.203533,0.013677,0.038878,0.217623
b6aaf31f-d668-4f6e-9d34-c7ecbfa7c8a8,clothing,USA,1,3,6,0.009106,E,E_script,0.717326,0.094481,0.027376,0.023813,0.080871,0.717326,0.006268,0.005606,0.044259
b6aaf31f-d668-4f6e-9d34-c7ecbfa7c8a8,clothing,USA,2,1,3,0.009004,A,A_national_symbols,0.290448,0.290448,0.047284,0.053766,0.154604,0.13965,0.020207,0.007563,0.28648
b6aaf31f-d668-4f6e-9d34-c7ecbfa7c8a8,clothing,USA,3,4,6,0.007887,E,E_script,0.576823,0.033029,0.004601,0.089896,0.212503,0.576823,0.007329,0.007138,0.06868
9f2b9f74-faa4-4b54-a4f1-aa65e32cb9f9,drink,USA,1,2,3,0.047367,H,H_appearance,0.304619,0.040393,0.025979,0.048054,0.249778,0.180987,0.013925,0.136264,0.304619
9f2b9f74-faa4-4b54-a4f1-aa65e32cb9f9,drink,USA,2,2,2,0.037291,H,H_appearance,0.495672,0.034108,0.053299,0.045069,0.184978,0.160523,0.012791,0.013559,0.495672
9f2b9f74-faa4-4b54-a4f1-aa65e32cb9f9,drink,USA,3,4,1,0.026117,A,A_national_symbols,0.272532,0.272532,0.023153,0.055318,0.213112,0.121329,0.026597,0.0319,0.256059
7cd63749-44d8-4024-ac6c-727bde0ae91a,drink,USA,1,4,1,0.022028,D,D_food,0.428191,0.084196,0.001979,0.149581,0.428191,0.095712,0.012736,0.150909,0.076694
7cd63749-44d8-4024-ac6c-727bde0ae91a,drink,USA,2,5,1,0.012929,E,E_script,0.682182,0.00714,0.000616,0.080693,0.111681,0.682182,0.00254,0.000698,0.114451
7cd63749-44d8-4024-ac6c-727bde0ae91a,drink,USA,3,3,1,0.006676,A,A_national_symbols,0.265429,0.265429,0.128288,0.025521,0.176411,0.169764,0.013279,0.012723,0.208586
dca004c5-3d95-44e6-95ef-8116165e04a3,drink,USA,1,1,5,0.094733,H,H_appearance,0.393435,0.076521,0.289247,0.061605,0.023592,0.071809,0.024547,0.059245,0.393435
dca004c5-3d95-44e6-95ef-8116165e04a3,drink,USA,2,0,6,0.092454,A,A_national_symbols,0.665502,0.665502,0.019793,0.015075,0.012072,0.160782,0.002876,0.033236,0.090665
dca004c5-3d95-44e6-95ef-8116165e04a3,drink,USA,3,5,5,0.077739,H,H_appearance,0.217927,0.135782,0.060648,0.035727,0.108961,0.192951,0.038941,0.209062,0.217927
d527b146-00a1-41fb-8671-6114ee9cabb9,drink,USA,1,3,1,0.011354,C,C_architecture,0.578455,0.004829,0.008554,0.578455,0.059082,0.198388,0.004472,0.0064,0.139819
d527b146-00a1-41fb-8671-6114ee9cabb9,drink,USA,2,0,0,0.01098,H,H_appearance,0.361767,0.017217,0.025127,0.051261,0.178317,0.324143,0.011449,0.030719,0.361767
d527b146-00a1-41fb-8671-6114ee9cabb9,drink,USA,3,6,5,0.009603,E,E_script,0.597093,0.00884,0.018818,0.038619,0.083023,0.597093,0.010387,0.017582,0.225638
2fd3e1c4-4980-4f7d-8876-69cd79654a75,drink,USA,1,2,3,0.047367,H,H_appearance,0.304619,0.040393,0.025979,0.048054,0.249778,0.180987,0.013925,0.136264,0.304619
2fd3e1c4-4980-4f7d-8876-69cd79654a75,drink,USA,2,2,2,0.037291,H,H_appearance,0.495672,0.034108,0.053299,0.045069,0.184978,0.160523,0.012791,0.013559,0.495672
2fd3e1c4-4980-4f7d-8876-69cd79654a75,drink,USA,3,4,1,0.026117,A,A_national_symbols,0.272532,0.272532,0.023153,0.055318,0.213112,0.121329,0.026597,0.0319,0.256059
41e6fcd3-a802-4639-a9f3-3943c6b1242a,rituals,India,1,3,4,0.072742,G,G_landscape,0.885211,0.015979,0.00372,0.018967,0.024238,0.022343,0.00569,0.885211,0.023852
41e6fcd3-a802-4639-a9f3-3943c6b1242a,rituals,India,2,3,3,0.067036,G,G_landscape,0.827163,0.021502,0.001882,0.025747,0.049672,0.047732,0.008971,0.827163,0.017332
41e6fcd3-a802-4639-a9f3-3943c6b1242a,rituals,India,3,2,4,0.06144,G,G_landscape,0.55268,0.031218,0.008518,0.130304,0.035073,0.069167,0.010566,0.55268,0.162473
6a8d47c3-55db-4f2d-b7e0-6c25b6a268c8,rituals,India,1,5,3,0.030593,H,H_appearance,0.539603,0.123361,0.031495,0.049325,0.090276,0.062118,0.023001,0.080821,0.539603
6a8d47c3-55db-4f2d-b7e0-6c25b6a268c8,rituals,India,2,4,2,0.026841,H,H_appearance,0.492309,0.074745,0.037184,0.056523,0.126203,0.142448,0.014058,0.05653,0.492309
6a8d47c3-55db-4f2d-b7e0-6c25b6a268c8,rituals,India,3,0,1,0.025571,E,E_script,0.561937,0.025751,0.020242,0.043748,0.122792,0.561937,0.021629,0.042383,0.161518
