u_id,model,pred_country,correct,auc_ranked,auc_random,auc_gap,conf_step0,conf_step1,conf_step2,conf_step3,conf_step4,conf_step5,conf_step6,conf_step7,conf_step8,conf_step9,conf_step10
a7465e78-a57b-4a6c-bbcf-9214feeafb74,internvl2,Brazil,False,0.05488,0.0347,0.02018,0.01066,0.04246,0.05254,0.05794,0.05919,0.08297,0.0564,0.05015,0.06102,0.0402,0.08121
fc76de15-b866-4251-af12-bd76901f7c3d,internvl2,Turkey,True,0.10163,0.07573,0.0259,0.67557,0.41717,0.01741,0.01093,0.02149,0.03482,0.04336,0.04909,0.04228,0.02511,0.03374
cedc6039-0f3d-4995-bf1f-eb1cd6590cbf,internvl2,Brazil,False,0.05488,0.0278,0.02708,0.01066,0.04246,0.05254,0.05794,0.05919,0.08297,0.0564,0.05015,0.06102,0.0402,0.08121
1a2b2bda-ede8-4e7c-99a6-7072401066e6,internvl2,Turkey,True,0.30776,0.42383,-0.11607,0.9341,0.60944,0.7529,0.63474,0.09857,0.10772,0.11834,0.11325,0.06592,0.09576,0.02788
fa819613-c07e-4e81-ae2a-6a5fee7b350b,internvl2,Turkey,True,0.11094,0.15731,-0.04637,0.81744,0.18403,0.12243,0.06835,0.06185,0.06508,0.05838,0.04386,0.04202,0.04169,0.02608
4efc5850-d150-471b-8188-4f35d3b63b48,internvl2,China,False,0.04823,0.10933,-0.06111,0.26382,0.04939,0.03123,0.03612,0.03921,0.03921,0.03407,0.0299,0.02251,0.03356,0.0703
a5ffd0e5-343e-484b-92dc-aa8f00b18e98,internvl2,Brazil,False,0.11726,0.1625,-0.04525,0.2198,0.11715,0.09735,0.10141,0.06898,0.06135,0.10094,0.10553,0.18737,0.16801,0.10916
c67a3887-7cf3-4455-8122-e60eedd643a7,internvl2,Iran,False,0.51602,0.42492,0.0911,0.3289,0.57953,0.58625,0.67159,0.70436,0.72928,0.63187,0.5419,0.37979,0.13962,0.0631
0c5aee4c-d9fe-462e-8df1-ef7320c618cb,internvl2,USA,False,0.19641,0.17264,0.02377,0.45308,0.29484,0.28973,0.26132,0.20985,0.17424,0.15635,0.12532,0.13693,0.05711,0.06379
2272ab97-94b6-4151-9ec6-763f05b0c22c,internvl2,Iran,False,0.04002,0.09413,-0.05411,0.08747,0.06774,0.06415,0.04721,0.04922,0.03882,0.01904,0.01558,0.01768,0.02218,0.0296
2b514973-2195-4908-8bda-3f958deb8bdb,internvl2,Brazil,False,0.02084,0.02915,-0.00831,0.03122,0.02022,0.02348,0.01343,0.01526,0.02011,0.00868,0.00874,0.01017,0.04697,0.05144
f7a3dcee-b9cb-4f4b-94b6-617336a4d320,internvl2,Brazil,False,0.09015,0.10646,-0.01631,0.13126,0.09336,0.09824,0.10049,0.11844,0.0954,0.08165,0.06324,0.07753,0.07489,0.06537
fd72fc17-d0df-47fd-9d0c-4e6803e873c0,internvl2,Brazil,False,0.10782,0.12938,-0.02156,0.09448,0.25144,0.15114,0.13666,0.07013,0.08155,0.08599,0.07608,0.09031,0.05311,0.069
e3ddb612-2a9b-4cda-a547-572583a1e202,internvl2,Turkey,True,0.46778,0.41194,0.05584,0.94235,0.93123,0.79004,0.49504,0.48153,0.55044,0.4458,0.33381,0.11404,0.0466,0.03613
c6f9ae05-ef81-4957-b6f0-7a177580e2d5,internvl2,Brazil,False,0.12422,0.0846,0.03962,0.00214,0.00088,0.1439,0.13079,0.20219,0.13384,0.12091,0.17569,0.15343,0.13805,0.08291
443e4b25-3d4a-40e3-a270-e48c9d37f105,internvl2,Germany,False,0.06361,0.10639,-0.04278,0.02613,0.09263,0.06129,0.04541,0.05136,0.05429,0.07119,0.06729,0.08849,0.04027,0.10166
e2af3f45-8230-49e5-9fb2-19c8b42b9816,internvl2,Brazil,False,0.02192,0.01946,0.00246,0.00056,0.00193,0.00162,0.00245,0.01326,0.02757,0.0367,0.03627,0.02958,0.03823,0.06253
9463f29a-4672-4021-923f-3827ddcfae45,internvl2,Turkey,True,0.27058,0.37197,-0.1014,0.94245,0.52606,0.65071,0.39484,0.22055,0.09934,0.15728,0.06678,0.0562,0.04111,0.04334
c5fa60a8-7191-498a-8cc9-db07ec48dd86,internvl2,China,False,0.08275,0.09604,-0.01329,0.11343,0.15004,0.08614,0.06619,0.08917,0.07453,0.0833,0.08714,0.06766,0.05076,0.0317
a48d89f9-3486-46e8-a68c-c47ad537226f,internvl2,Turkey,True,0.76105,0.76209,-0.00105,0.99464,0.98097,0.99096,0.89526,0.83193,0.87955,0.90884,0.82742,0.62896,0.14026,0.05802
468a0a50-3eba-40b2-92b0-5b172fb30c01,internvl2,Nigeria,False,0.45458,0.4068,0.04778,0.45327,0.64504,0.65463,0.68979,0.5395,0.46554,0.31043,0.43324,0.19322,0.28158,0.21237
f555701d-40c7-4400-9bdc-eda62ace2912,internvl2,Nigeria,False,0.04744,0.06454,-0.0171,0.00057,0.00806,0.02075,0.03464,0.02441,0.04512,0.01902,0.07368,0.0874,0.07076,0.18063
6653f8dd-3fff-48a3-8e29-065917a610b0,internvl2,Nigeria,False,0.21482,0.29415,-0.07933,0.01316,0.1844,0.26085,0.25226,0.40903,0.15249,0.1687,0.22873,0.26402,0.12887,0.18445
8eafe537-95b2-4e1f-8416-8196d5fd59cb,internvl2,Brazil,False,0.03225,0.05402,-0.02177,0.02086,0.00403,0.00345,0.0071,0.00742,0.00304,0.01491,0.0879,0.09143,0.04796,0.08963
7cde7484-09d6-4675-859f-c98293b98f27,internvl2,Nigeria,False,0.14128,0.07634,0.06494,0.00112,0.00462,0.0125,0.01599,0.09733,0.16993,0.23788,0.28144,0.28608,0.25794,0.09703
b42f7e81-16d7-4b6b-a305-d8e79c5ddf58,internvl2,Ethiopia,True,0.60097,0.73572,-0.13475,0.99544,0.88268,0.66992,0.53943,0.79121,0.77099,0.72166,0.47163,0.3202,0.27816,0.13216
46f8812b-adca-4161-ae1f-9f6c5600599c,internvl2,Ethiopia,True,0.09084,0.89029,-0.79945,0.74485,0.05802,0.04505,0.03884,0.03855,0.04182,0.06959,0.05851,0.0786,0.06597,0.08214
d97dd49b-2351-46fb-814b-b5f0a72d251e,internvl2,Brazil,False,0.07387,0.04988,0.02399,0.09071,0.06331,0.04625,0.06239,0.10494,0.10024,0.0743,0.07652,0.07031,0.06702,0.05616
c8b19f46-371b-46f5-89ca-93b99b2fd6a0,internvl2,Ethiopia,True,0.35074,0.7407,-0.38996,0.99976,0.75191,0.8578,0.2108,0.31471,0.19568,0.16706,0.16726,0.14384,0.13543,0.12605
f71472c0-2cb4-475d-9b08-5787585f550e,internvl2,Brazil,False,0.09615,0.09136,0.00478,0.07433,0.10674,0.10928,0.128,0.12004,0.10317,0.08324,0.107,0.07772,0.06249,0.05322
bff5977b-7901-4d1e-96a1-5c0d19848a0f,internvl2,Ethiopia,True,0.19244,0.76664,-0.5742,0.99683,0.91814,0.02784,0.02574,0.0245,0.01909,0.02096,0.06558,0.19787,0.07551,0.10148
5880280d-93fc-446b-8079-58300559adda,internvl2,Nigeria,False,0.19404,0.3444,-0.15036,0.03196,0.10727,0.17514,0.1684,0.16926,0.15001,0.24008,0.21777,0.23807,0.36298,0.19095
9cddc74e-a74b-4b29-9493-f6bac0aa27ea,internvl2,India,False,0.12707,0.11164,0.01543,0.04758,0.07828,0.14115,0.15692,0.13796,0.14358,0.1521,0.15704,0.13918,0.09339,0.09454
0b04f451-42cf-462b-b983-307e13183f45,internvl2,Ethiopia,True,0.74192,0.87263,-0.13071,0.99988,0.99197,0.99427,0.99574,0.98285,0.96396,0.64629,0.49965,0.42435,0.32695,0.18646
01a1d08a-e2a5-4a81-afb5-9831cddd3e88,internvl2,Brazil,False,0.05497,0.07431,-0.01934,0.02245,0.01692,0.00812,0.02072,0.04429,0.03206,0.07003,0.1081,0.10651,0.08392,0.0956
3d4755c8-3116-45b7-a80f-10c886ec742d,internvl2,Ethiopia,True,0.49423,0.47816,0.01606,0.96123,0.80427,0.73521,0.61132,0.46029,0.3995,0.51449,0.35648,0.24784,0.18162,0.30133
1b7870bb-8b83-46e9-bced-5f1f7c45ec19,internvl2,Brazil,False,0.08584,0.14024,-0.05439,0.12717,0.06427,0.08958,0.06803,0.07351,0.12201,0.07992,0.08227,0.09284,0.08906,0.06665
9c96c4f7-b755-4960-948b-8c0ea7761880,internvl2,Turkey,False,0.03488,0.00473,0.03014,7e-05,0.0001,0.00031,0.01156,0.0796,0.07421,0.04747,0.04316,0.04497,0.03037,0.03398
dc3a53b7-bcd5-4354-93b6-f954b82269e1,internvl2,Turkey,False,0.00566,0.0053,0.00037,2e-05,3e-05,3e-05,2e-05,3e-05,6e-05,0.00011,0.00032,0.00606,0.03206,0.03579
3d773278-fed5-46fd-976e-a018441b9190,internvl2,China,False,0.06027,0.04783,0.01244,0.13889,0.11723,0.07378,0.10426,0.0314,0.02207,0.0266,0.03982,0.03859,0.05039,0.05817
0ed35e82-2fa8-46d6-b4e0-629c66728ae8,internvl2,USA,False,0.28402,0.40313,-0.11911,0.59218,0.55964,0.67576,0.14652,0.0862,0.31051,0.30754,0.18866,0.18022,0.04467,0.08872
22cd2fea-0e59-4662-8146-874abbac1fcf,internvl2,Ethiopia,True,0.84593,0.72436,0.12157,0.99521,0.99449,0.99088,0.98264,0.98248,0.98912,0.99454,0.90156,0.84451,0.18899,0.18491
d54dbb9a-94a1-470b-a1d1-12f9f313bb77,internvl2,Ethiopia,True,0.60163,0.7369,-0.13527,0.96211,0.87454,0.90175,0.77588,0.76287,0.77284,0.66255,0.20322,0.28693,0.16193,0.26549
535f44c0-e569-40b7-9b05-2ab1ef0f8368,internvl2,India,False,0.08979,0.05187,0.03792,0.00083,0.0012,0.0015,0.06614,0.09657,0.09657,0.13141,0.14245,0.163,0.13207,0.1331
f8c67c30-7009-4b45-9991-34eae86da207,internvl2,Nigeria,False,0.11307,0.17314,-0.06007,0.00236,0.10346,0.10892,0.13605,0.11006,0.12104,0.13861,0.12046,0.15869,0.0726,0.1192
98eed9b0-5603-4c58-b498-34df83a4d44e,internvl2,Iran,True,0.6946,0.46812,0.22649,0.97168,0.93914,0.93636,0.95698,0.9045,0.87632,0.86539,0.39976,0.36478,0.17633,0.08129
139ebae1-b6e8-4a4c-9368-f0bb40c93b7e,internvl2,Turkey,False,0.06847,0.0552,0.01327,0.00555,0.06506,0.08178,0.10069,0.09727,0.05627,0.05975,0.06305,0.08626,0.05819,0.02719
d4763361-b78a-4ad4-a747-43d7d7d74151,internvl2,China,False,0.06402,0.06082,0.0032,0.02153,0.0595,0.06583,0.07673,0.09802,0.0594,0.05659,0.05542,0.05981,0.06679,0.0627
0b9aadd7-4769-4584-8fd7-428dfa00fdaf,internvl2,Iran,True,0.03379,0.02833,0.00546,0.11496,0.04614,0.02652,0.03388,0.02657,0.02734,0.02498,0.02835,0.02126,0.02534,0.04013
00a46fda-95f7-455b-8bba-e320575b6ea3,internvl2,Iran,True,0.79309,0.80424,-0.01115,0.99858,0.99392,0.98795,0.99594,0.99542,0.97323,0.96031,0.94824,0.4078,0.11146,0.11479
79f909c7-d80a-4cab-a96a-0f26f374331c,internvl2,Brazil,False,0.05304,0.04059,0.01245,0.11513,0.03599,0.03147,0.03435,0.06367,0.0636,0.06114,0.06256,0.0181,0.05887,0.08615
75a71390-5aea-4c53-957a-a6e71b746fa3,internvl2,Brazil,False,0.12096,0.11443,0.00653,0.15026,0.07154,0.10914,0.20525,0.19577,0.13749,0.10429,0.1027,0.07671,0.0865,0.09023
09180ea8-c1bf-4724-9f70-7501f4f20cf4,internvl2,USA,False,0.03893,0.05006,-0.01113,0.05927,0.06468,0.08853,0.07253,0.04465,0.01179,0.01444,0.02077,0.01233,0.00669,0.04656
d87f6641-66de-446e-a933-47ad83edc1f0,internvl2,Turkey,False,0.03179,0.03428,-0.00249,0.00735,0.00669,0.00862,0.00618,0.00797,0.02148,0.03015,0.04922,0.08911,0.07761,0.03442
fbe240a9-76de-4a92-8136-ea1716764e8d,internvl2,Iran,True,0.23055,0.64763,-0.41709,0.51068,0.51551,0.22215,0.24217,0.27818,0.24635,0.14453,0.10085,0.15973,0.11151,0.05829
34dd1cb8-5e75-42fb-933a-79c31b9a7dbe,internvl2,Iran,True,0.1563,0.28151,-0.12521,0.70674,0.20484,0.22333,0.19814,0.16932,0.08478,0.08926,0.08357,0.06466,0.05139,0.08066
829128f6-3b16-48aa-9654-69ba391bc9c6,internvl2,Iran,True,0.85306,0.73187,0.1212,0.98905,0.94151,0.93241,0.9272,0.96774,0.9806,0.97542,0.98275,0.92295,0.37187,0.06735
f4247462-9218-4cf6-9952-434510763b03,internvl2,Iran,True,0.79594,0.90815,-0.11221,0.98505,0.87108,0.8917,0.86774,0.76364,0.83053,0.91125,0.9335,0.94739,0.42715,0.04577
e0ab0bf7-2f4f-4f11-a030-bf9080c1007d,internvl2,Iran,True,0.52424,0.66183,-0.13759,0.98797,0.96006,0.98613,0.9698,0.55953,0.67862,0.28391,0.11655,0.07417,0.09013,0.05903
e7fcffa3-291f-4074-8452-afb7753bd3eb,internvl2,Iran,True,0.09807,0.08584,0.01223,0.45998,0.05155,0.06416,0.11245,0.11395,0.07331,0.11098,0.05423,0.07779,0.07153,0.04156
6a9e5e3f-fc05-4c27-99e0-8f62cbfbce0a,internvl2,Iran,True,0.43269,0.43041,0.00227,0.59059,0.47629,0.6927,0.57586,0.43232,0.40874,0.41336,0.44367,0.3,0.26478,0.04769
0aa13c4d-b47c-4bc7-a4bb-957561dbad02,internvl2,Iran,True,0.16336,0.41268,-0.24933,0.79678,0.11835,0.19633,0.25925,0.18504,0.20129,0.05504,0.06626,0.08163,0.05285,0.03828
34057f2e-1376-4a8d-92f0-6edc0ffa859b,internvl2,Turkey,False,0.06635,0.05719,0.00915,0.02884,0.07986,0.06484,0.05602,0.08251,0.05098,0.08217,0.07692,0.08053,0.06314,0.02419
fd222649-bb5d-4bca-aedb-57a9bb3f9a4e,internvl2,China,False,0.07558,0.09378,-0.01819,0.06131,0.07089,0.1038,0.09807,0.06312,0.06843,0.08338,0.07977,0.08379,0.05606,0.03575
2bec6a9c-431a-4dfa-bd02-57b455d95a3a,internvl2,Iran,True,0.51284,0.42349,0.08935,0.95677,0.71404,0.84347,0.92545,0.66191,0.75793,0.47711,0.06097,0.11434,0.05728,0.075
2ffd117c-1a33-4b7a-a359-c3bb9ad35cec,internvl2,Brazil,False,0.11272,0.09019,0.02253,0.00184,0.03331,0.09864,0.12467,0.1467,0.15356,0.13441,0.16098,0.13695,0.11095,0.05219
6be2a046-67c7-4a4c-b67c-31d41a0714a5,internvl2,Iran,True,0.51284,0.58441,-0.07157,0.95677,0.71404,0.84347,0.92545,0.66191,0.75793,0.47711,0.06097,0.11434,0.05728,0.075
d0e20d67-24e5-4292-9222-4b60fdeb3b4f,internvl2,Iran,True,0.59776,0.59433,0.00344,0.94713,0.95064,0.88427,0.78476,0.81309,0.66312,0.55943,0.4674,0.26685,0.09932,0.03039
1a8a184f-8ace-4cf9-a732-af3ceedef990,internvl2,Nigeria,False,0.16338,0.162,0.00139,0.0684,0.08995,0.07399,0.08834,0.10171,0.11382,0.23043,0.25816,0.25303,0.30196,0.17649
92e9ea16-f3a3-42fd-9b4a-304d1e8bb39c,internvl2,Brazil,True,0.23584,0.12866,0.10717,0.37652,0.27526,0.2599,0.31175,0.28937,0.26952,0.19723,0.21212,0.163,0.16409,0.05576
8d88fa68-f254-4577-9922-87ba6696d54f,internvl2,India,False,0.17378,0.19608,-0.0223,0.29651,0.19952,0.18385,0.15006,0.11885,0.1562,0.17286,0.22245,0.16948,0.15033,0.13192
97b3a522-968d-4db3-9126-1898cb9dca5f,internvl2,Brazil,True,0.06833,0.0805,-0.01218,0.09675,0.05274,0.05645,0.05466,0.09277,0.07945,0.06572,0.07744,0.06723,0.04215,0.09257
61cd5c3a-9325-4cdf-9ff2-0e8625c8e8bc,internvl2,Brazil,True,0.05938,0.04539,0.01399,0.05935,0.05072,0.0559,0.05449,0.048,0.07784,0.08213,0.06752,0.03064,0.05349,0.0868
2faa706e-08ea-4f4e-9f88-6000d10bb322,internvl2,Brazil,True,0.28448,0.4568,-0.17232,0.61602,0.38069,0.2919,0.34068,0.23799,0.21511,0.29286,0.41454,0.14275,0.17204,0.09639
3429c249-9b78-4612-8b82-8ce2405193ce,internvl2,Brazil,True,0.9486,0.93618,0.01242,0.99855,0.99634,0.99892,0.99877,0.99881,0.99757,0.99813,0.99771,0.95004,0.97805,0.1448
7b73f9f5-70a9-4324-a79d-99302078220b,internvl2,Brazil,True,0.85016,0.59852,0.25164,0.98001,0.99204,0.98625,0.98815,0.99473,0.9818,0.91375,0.82001,0.71685,0.56305,0.10988
525abdb3-d337-4b12-b2ee-01a6e3e1f780,internvl2,Brazil,True,0.26135,0.54098,-0.27963,0.97117,0.75858,0.57821,0.44946,0.17202,0.03177,0.05974,0.01775,0.01256,0.01617,0.06326
6f8351dc-db39-4a4c-9370-b035dc80d66f,internvl2,Brazil,True,0.21567,0.22241,-0.00674,0.55558,0.38838,0.37336,0.36207,0.24959,0.11914,0.12244,0.11352,0.061,0.05493,0.06889
6b0be593-f193-48ee-bdd8-8f8cc3da741a,internvl2,Brazil,True,0.0613,0.0705,-0.0092,0.05654,0.06142,0.05587,0.0633,0.05966,0.06128,0.06917,0.05792,0.04876,0.06505,0.0846
f1f5ca23-1476-4be2-a203-079c456d58b7,internvl2,Brazil,True,0.16239,0.11353,0.04886,0.37608,0.27571,0.3079,0.19694,0.17885,0.1163,0.10952,0.07728,0.0537,0.08694,0.06554
f12dd800-7905-428c-9690-28747601a795,internvl2,Brazil,True,0.0613,0.08231,-0.02101,0.05654,0.06142,0.05587,0.0633,0.05966,0.06128,0.06917,0.05792,0.04876,0.06505,0.0846
1b080c55-9d6e-489f-95d6-8f03f713099b,internvl2,Brazil,True,0.10356,0.10964,-0.00609,0.11726,0.09912,0.10706,0.08373,0.07711,0.09771,0.10127,0.12015,0.12681,0.09459,0.13874
ec6992fc-90b0-45fa-8cb0-0979086911d7,internvl2,Brazil,True,0.20422,0.20823,-0.00401,0.25566,0.28784,0.24292,0.30214,0.26391,0.2988,0.1255,0.11323,0.09984,0.11311,0.13423
4c79241e-3dc9-44d8-bed7-421701a25103,internvl2,Brazil,True,0.12416,0.12878,-0.00461,0.14731,0.13929,0.12398,0.11166,0.10339,0.09493,0.13586,0.14359,0.15782,0.10492,0.10505
e2ee5b98-bfa9-4103-aa2c-e0397e9bd668,internvl2,Nigeria,False,0.20221,0.1559,0.04631,0.10011,0.18472,0.16395,0.26831,0.22648,0.14395,0.21765,0.1771,0.18578,0.34061,0.12695
ec1ebd50-a42c-47c5-a77d-00546adf6224,internvl2,Brazil,True,0.06285,0.06784,-0.00499,0.11706,0.0623,0.06157,0.0706,0.07495,0.08041,0.07594,0.05064,0.02996,0.0162,0.09475
751a2a0e-916c-48e1-a267-c7c59106d6b0,internvl2,Brazil,True,0.36622,0.25948,0.10674,0.6238,0.41633,0.58622,0.51184,0.58413,0.36286,0.34914,0.16633,0.14553,0.17732,0.10123
aec29b23-29fa-4d4d-b20c-73e160c63943,internvl2,Brazil,True,0.05889,0.08484,-0.02595,0.05886,0.04,0.03857,0.03941,0.05324,0.05294,0.04469,0.06365,0.07012,0.10562,0.10239
035e6a4b-1414-44d6-8b17-8bac0bb64a42,internvl2,Turkey,False,0.03252,0.02851,0.00402,0.00073,0.00025,0.00022,0.00034,0.00093,0.01744,0.09736,0.0527,0.07585,0.06384,0.03193
daef26fc-191a-476a-a883-66c9dad9f963,internvl2,USA,False,0.13933,0.17068,-0.03135,0.39829,0.15566,0.11617,0.19387,0.14154,0.19088,0.0855,0.09696,0.09467,0.08078,0.07619
f8d29900-ef57-4a37-93ee-d6596f54b8b0,internvl2,Brazil,True,0.92952,0.86809,0.06143,0.99778,0.99477,0.99618,0.98825,0.98918,0.9838,0.96836,0.93292,0.95736,0.9555,0.05999
449dd4e6-c146-4c46-a36f-506b0669f056,internvl2,USA,False,0.15597,0.19046,-0.03449,0.09646,0.17981,0.17918,0.3715,0.30876,0.15679,0.11131,0.06196,0.05602,0.04558,0.08113
b6a921ff-8d0c-41e1-8a6a-f9f1068693ee,internvl2,Brazil,True,0.12547,0.15098,-0.02551,0.36919,0.21055,0.13572,0.14327,0.1241,0.13486,0.08863,0.07381,0.08242,0.04465,0.06412
7b652a5a-c293-42d8-9245-c3e1556636c1,internvl2,Ethiopia,False,0.32036,0.56501,-0.24465,0.87598,0.57534,0.51561,0.46332,0.30439,0.28212,0.18842,0.14993,0.09177,0.10092,0.1875
a13fc28b-003a-4e28-8850-905313634459,internvl2,Nigeria,False,0.10978,0.09841,0.01137,6e-05,0.00142,0.00128,0.00129,0.00195,0.01859,0.06047,0.27004,0.34874,0.3038,0.18043
693a728d-e9d9-4d50-a6c8-c38a7d8dce35,internvl2,Nigeria,False,0.34976,0.47624,-0.12648,0.23532,0.38033,0.37659,0.47944,0.48903,0.40925,0.32746,0.25094,0.24343,0.29872,0.24948
843b1217-b7f6-4c73-9d38-0eac63bf6f28,internvl2,USA,False,0.05077,0.0719,-0.02113,0.02952,0.03403,0.0789,0.07153,0.08787,0.06049,0.03374,0.06623,0.02703,0.01104,0.0441
2a57f463-0a45-4852-9a58-acbf91395812,internvl2,Brazil,False,0.02119,0.01445,0.00674,0.00496,0.00944,0.00957,0.01448,0.01676,0.01243,0.0197,0.03041,0.03102,0.04111,0.04893
3fd7af11-b663-486b-a962-16c72d01e706,internvl2,China,False,0.04614,0.03119,0.01495,0.01006,0.01322,0.02714,0.03615,0.04345,0.04631,0.04802,0.07931,0.06191,0.07139,0.05885
a952f9e8-5281-4661-950e-ffbf264a69f2,internvl2,Nigeria,False,0.16957,0.1351,0.03447,0.09217,0.14101,0.1644,0.17863,0.13816,0.09993,0.10671,0.13034,0.1588,0.46033,0.14252
d83a91b8-849b-4f7f-8c8e-168734417cd3,internvl2,Brazil,False,0.02755,0.03069,-0.00314,0.04263,0.02549,0.05109,0.01996,0.01468,0.02392,0.02209,0.0303,0.02786,0.01872,0.04012
ae3e7c2c-7bd7-4086-93d8-14c1f86a3184,internvl2,Iran,False,0.12178,0.1663,-0.04452,0.54127,0.2117,0.14686,0.0925,0.09314,0.08283,0.08133,0.0886,0.09397,0.0374,0.03768
03e3c931-426c-454a-a977-1805f7c65f15,internvl2,Nigeria,False,0.18313,0.22395,-0.04082,0.09606,0.0826,0.10831,0.10788,0.12303,0.15418,0.19801,0.30808,0.26803,0.37314,0.12
2ee2ff8e-8560-4eb9-b869-6ba468258201,internvl2,Brazil,False,0.18169,0.19586,-0.01416,0.32409,0.20823,0.22057,0.23024,0.33257,0.23937,0.2182,0.04651,0.06974,0.06162,0.0557
b0cbe990-43cc-45a9-9f98-ab8a0a38fe64,internvl2,Brazil,False,0.02641,0.01363,0.01278,0.00204,0.00864,0.01281,0.01924,0.02298,0.01081,0.01621,0.00677,0.05382,0.07634,0.07081
ab6ac2e8-bdfc-452f-8119-914e40e8b151,internvl2,Nigeria,False,0.02539,0.04411,-0.01872,0.0002,0.00106,0.00089,0.00385,0.00317,0.00683,0.00603,0.00867,0.00636,0.13266,0.16853
16ff40c1-2e0d-4207-992b-7ff20edf427a,internvl2,Turkey,False,0.01815,0.01919,-0.00104,0.00289,0.01254,0.00365,0.00353,0.00704,0.0091,0.03099,0.02761,0.0341,0.02907,0.04486
eed6d393-d438-4d10-8782-d5443e9342be,internvl2,Brazil,False,0.08334,0.07279,0.01054,0.07923,0.03173,0.11755,0.10403,0.09949,0.10198,0.08082,0.07806,0.07607,0.07435,0.0593
e46d024b-8bdb-46d2-ad2b-d5dd20831693,internvl2,Ethiopia,False,0.18093,0.12495,0.05598,0.07973,0.04904,0.04892,0.14621,0.26198,0.44535,0.20688,0.16221,0.20422,0.19647,0.09638
b6b1e4ca-d9e8-4d54-a292-82c2bf818d3b,internvl2,Rwanda,True,0.82994,0.75235,0.0776,0.95074,0.934,0.95451,0.97589,0.97386,0.93842,0.91554,0.90013,0.85824,0.26559,0.21575
7fa37c8c-5b74-4898-ba37-a0c2933cdb03,internvl2,Brazil,False,0.09576,0.12975,-0.03399,0.10405,0.14181,0.13253,0.12242,0.10342,0.08743,0.08277,0.06694,0.06611,0.04919,0.10593
a8e28ea4-0eac-497a-b894-1e682ef66e8e,internvl2,Brazil,False,0.11994,0.09897,0.02097,0.2462,0.15373,0.13427,0.1405,0.13155,0.12175,0.12824,0.08095,0.09725,0.05353,0.06896
39456870-dff9-4521-85a7-8ce1e1156572,internvl2,Germany,False,0.10448,0.12488,-0.0204,0.12699,0.13667,0.15106,0.13797,0.06527,0.09002,0.09132,0.06178,0.10752,0.10226,0.07485
d501d03b-8677-427a-bd3c-80ef26349cf6,internvl2,Nigeria,False,0.09426,0.07461,0.01965,8e-05,0.00362,0.0207,0.0051,0.00505,0.03577,0.03331,0.09476,0.27878,0.32837,0.27426
f7c40fe4-ac32-46c5-922c-89e85b650906,internvl2,Nigeria,False,0.49845,0.49828,0.00017,0.48945,0.44583,0.72355,0.6982,0.62736,0.59354,0.38459,0.4884,0.55556,0.14238,0.16077
1192021a-598b-48bb-be52-9f576e627384,internvl2,Nigeria,False,0.12541,0.11284,0.01256,0.0257,0.0722,0.14041,0.06126,0.08048,0.08002,0.13185,0.07004,0.16223,0.305,0.27541
86ea271d-4352-4963-80a2-96b496b9ab50,internvl2,Nigeria,False,0.20262,0.07532,0.1273,0.00042,0.00086,0.0019,0.3122,0.26729,0.22449,0.22551,0.2259,0.51518,0.19829,0.10871
9ade2c60-6dfc-4eaf-bfc4-f317af15ac60,internvl2,Rwanda,True,0.38515,0.60095,-0.21581,0.94118,0.94966,0.93144,0.53483,0.1907,0.30331,0.0647,0.09553,0.11743,0.14066,0.10525
ff0bce0b-7179-486e-9d05-9efa37b21512,internvl2,Germany,True,0.64006,0.74487,-0.10481,0.99746,0.99633,0.97116,0.91641,0.94133,0.85221,0.80313,0.21553,0.13897,0.04211,0.04934
e6e586b2-3904-40e5-8fcd-0e8201909ad0,internvl2,USA,False,0.32613,0.31509,0.01104,0.53084,0.6743,0.60451,0.58757,0.22037,0.20817,0.23578,0.15287,0.13966,0.15092,0.04342
dd47b69e-013f-4997-9504-4d2e8a37342d,internvl2,Germany,True,0.42395,0.63954,-0.2156,0.9922,0.94564,0.63304,0.53922,0.44066,0.58023,0.19566,0.14898,0.10326,0.08105,0.15129
b3d8b8f5-af2a-416e-b0ff-deaa2a94d8e5,internvl2,USA,False,0.17757,0.1539,0.02367,0.3756,0.10071,0.10802,0.13855,0.19266,0.22189,0.217,0.26431,0.22106,0.10672,0.03407
82215031-0639-473d-8f9c-7c9de723779d,internvl2,Germany,True,0.86877,0.86661,0.00216,0.99777,0.99645,0.97084,0.98307,0.9384,0.95563,0.92353,0.79213,0.72439,0.84079,0.12722
39733d4c-5b90-473a-b873-d62f74e809fa,internvl2,Germany,True,0.12925,0.43116,-0.3019,0.99229,0.10488,0.10392,0.09943,0.10245,0.12225,0.10467,0.08978,0.02137,0.0237,0.04784
bcc78c9f-680f-41a8-959a-b71924fe3835,internvl2,Germany,True,0.60489,0.59545,0.00944,0.97982,0.8687,0.84061,0.77368,0.76552,0.72042,0.70889,0.66296,0.14169,0.04454,0.06407
e3ca3318-1490-4d72-bed8-d9c1813ed430,internvl2,Germany,True,0.54678,0.33639,0.21039,0.82572,0.57267,0.68338,0.70115,0.7305,0.53651,0.59986,0.52547,0.39083,0.28584,0.05751
e59b1cbd-2cfd-428a-b1f4-fba8cbfb08ec,internvl2,Germany,True,0.30395,0.48842,-0.18447,0.97571,0.9103,0.58359,0.30978,0.27802,0.11338,0.08781,0.08147,0.06536,0.08321,0.07751
